Timestamp,Price,A-SOPR,Mean Hash Rate,MVRV,Investor Capitalisation,Mean Transfer Volume Change Adjusted,Net realised profit and loss,Net Unrealised Profit And Loss,network value to transactions ratio nvt,Num of New Adresses,Percent UTXOs in Profit,Puell Multiple,Realised profit loss ratio,Seller Exhaustion constant,Stock to flow ratio deflection,Bitcoin Velocity
2016-01-19,376.7663108,0.995926716,7.44552E+17,1.244398411,3042882946,46.57723192,-896512.768,0.1947975396,1.742772944,210731,0.7216631578,1.20516709,0.7696122936,0.03571411628,0.9149798152,0.5737982125
2016-01-20,419.2252502,1.013418852,8.59535E+17,1.383233406,3047176914,18.4742467,4299324.132,0.2756447927,3.926696129,269194,0.7845722242,1.400341288,2.021930724,0.0418102882,1.020115495,0.2546670196
2016-01-21,409.268099,1.010701326,7.61507E+17,1.34943716,3049997836,22.85976747,2820493.795,0.2586919895,2.980846778,272176,0.7750168968,1.33767182,1.734980556,0.03843661263,0.993551257,0.3354751433
2016-01-22,383.2949288,0.9334779165,9.84694E+17,1.269322986,3029649764,35.55749411,-20346095.92,0.2115439034,2.000891178,259713,0.7416089617,1.630756827,0.1428086359,0.03871820503,0.9318801322,0.4997773048
2016-01-23,386.9158595,0.9946423231,1.01476E+18,1.281537086,3028463770,156.3420241,-1185078.812,0.2198409258,0.5104624843,236432,0.7501897766,1.636978795,0.8176785158,0.04002129467,0.9400718454,1.959007823
2016-01-24,402.801075,1.01465261,9.45947E+17,1.333106954,3031638269,335.5242405,3169008.419,0.2489350455,0.224882194,236103,0.7725892958,1.593865396,2.771800301,0.04052891259,0.9833127351,4.446772696
2016-01-25,391.1212623,1.008669173,9.12892E+17,1.293722661,3033833363,77.88112051,2195246.162,0.2278986388,0.8787439157,274372,0.7569262567,1.49991491,1.43541403,0.03956146951,0.9579494759,1.137987965
2016-01-26,391.6668141,1.002635208,9.14834E+17,1.295247255,3034459112,44.60154263,625982.9636,0.2286013415,1.479386064,287517,0.7554709756,1.467862486,1.214586302,0.04030854615,0.9602550243,0.675956077
2016-01-27,394.4466804,1.001860008,9.16498E+17,1.304154113,3035107632,60.1230057,648081.6276,0.2333014465,1.101218305,279207,0.7641485468,1.424759405,1.269450915,0.04171002684,0.9646950017,0.9080851592
2016-01-28,379.7505777,0.9837843193,8.67851E+17,1.256880778,3030016481,26.5017315,-5092128.903,0.2039995212,2.548284031,293254,0.7211316509,1.305623014,0.2662221689,0.04038023998,0.9269200844,0.3924209341
2016-01-29,378.6405195,0.978219357,9.97757E+17,1.255097858,3022810041,31.47168941,-7207347.908,0.2024187961,2.152463798,293274,0.7209547992,1.477697357,0.266630854,0.04326215269,0.9235673511,0.464583888
2016-01-30,377.3488876,1.007635431,1.1094E+18,1.25029705,3024349059,17.19825974,1520050.798,0.202349943,4.593305457,249856,0.7213513737,1.641808481,1.470660947,0.04429146215,0.9221708688,0.2177081427
2016-01-31,367.9508596,0.9988742136,1.07769E+18,1.219144784,3024051557,9.066779595,-296637.6544,0.1814036345,9.546135885,223724,0.694983128,1.584880429,0.8922211203,0.04186232837,0.8990668657,0.1047544276
2016-02-01,371.3705232,0.9736780659,9.81213E+17,1.233235224,3013529240,23.07677103,-10523207.06,0.1894529772,2.962187714,280629,0.7015850532,1.388109612,0.2326376864,0.04449068495,0.9055659223,0.3375883288
2016-02-02,372.9622693,0.9942452194,1.02736E+18,1.238971261,3011547021,15.15030536,-1982353.593,0.1930107791,4.158020169,322860,0.7064700082,1.548801531,0.4741781805,0.04532030323,0.9109801825,0.2404990739
2016-02-03,368.5349032,0.9879537366,1.0487E+18,1.225056835,3008277607,7.574377839,-3267971.625,0.1836171961,10.52626159,247562,0.6985712077,1.527720285,0.1447177805,0.04441103647,0.9020871723,0.09500048918
2016-02-04,388.0950287,1.005975267,1.00196E+18,1.289301823,3010700313,11.21240041,2425777.795,0.2233520275,6.784754855,248311,0.7662732159,1.453717353,1.969793701,0.05121882715,0.9499578686,0.1473892604
2016-02-05,383.9341259,1.002292309,1.10852E+18,1.275213124,3011250443,14.72723647,549692.0072,0.216450165,4.589552243,272569,0.7546551075,1.665428505,1.183223216,0.04763341098,0.9399888333,0.2178861787
2016-02-06,375.227387,0.9878751684,1.17881E+18,1.246983344,3008350811,12.98187175,-2899328.222,0.198431505,5.246905625,265518,0.717205964,1.719191374,0.3660752377,0.04409343977,0.9188792051,0.1905885243
2016-02-07,376.4286292,1.000229617,1.20449E+18,1.250874394,3008388401,13.25077822,38018.36736,0.2005863103,5.454164692,272588,0.7228700293,1.510977902,1.018713197,0.04158291183,0.9218205651,0.1833461321
2016-02-08,371.2169424,0.9929526708,1.06554E+18,1.233972687,3006567509,10.93135708,-1821677.384,0.1891404086,6.208955227,261544,0.6922506884,1.268595317,0.4030575933,0.03582608075,0.9089746441,0.1610576922
2016-02-09,372.7623708,0.9881164156,1.2891E+18,1.23991335,3003291536,8.893695794,-3275714.495,0.1937695228,7.429443599,276637,0.7012010241,1.490503839,0.2426823136,0.03446891425,0.9138882619,0.1345995816
2016-02-10,378.9517342,1.003958376,1.14243E+18,1.260013595,3004746211,10.44569866,1456178.704,0.2069857926,6.238749951,274343,0.7483729071,1.401486405,1.744871904,0.03291281738,0.9268508837,0.1602885206
2016-02-11,378.1483816,1.000554384,1.35554E+18,1.257189035,3004940752,11.24044532,193181.1749,0.2043652828,6.195215667,279254,0.7387104268,1.638386651,1.062395395,0.0268734244,0.9271526711,0.1614148811
2016-02-12,382.392097,1.004312641,1.21391E+18,1.270861837,3006169180,12.33004395,1228973.368,0.2131178147,6.14586465,266698,0.7610467049,1.468961164,1.75531979,0.02347601459,0.9395673517,0.1627110353
2016-02-13,390.6503666,1.008148596,1.11013E+18,1.297676199,3008056440,13.28270675,1887046.772,0.2315280111,6.23112049,238371,0.7875264272,1.365859959,2.512609582,0.01841428158,0.9555392,0.1604847799
2016-02-14,406.5740594,1.019086929,1.18209E+18,1.349203682,3012295506,14.05285094,4237937.656,0.2579141301,5.849757903,226306,0.8078916468,1.491789184,4.575554879,0.01840283237,0.9975580429,0.1709472454
2016-02-15,398.8081586,1.009895407,1.09073E+18,1.32253698,3015018156,16.51548492,2722803.094,0.2444773265,4.200865383,260749,0.7926729625,1.374313393,1.562290807,0.018015784,0.9788837498,0.2380461902
2016-02-16,407.2382416,1.017214267,9.9501E+17,1.348602318,3021103041,17.34204998,6085958.403,0.2587261531,4.081537757,258485,0.8103950203,1.24737414,4.214893214,0.01977368455,0.9963962447,0.2450056963
2016-02-17,414.8979247,1.030871956,1.09044E+18,1.37091494,3030906527,16.64259911,9802333.698,0.2718958845,4.042101942,290813,0.8124910422,1.439511109,8.550527198,0.02112368454,1.015757239,0.2473960366
2016-02-18,421.1656956,1.012594397,1.21626E+18,1.390451334,3034301611,17.31265809,3395470.414,0.2807678474,4.147684701,268864,0.8202576546,1.587321857,3.42169921,0.02386211616,1.030471456,0.241098365
2016-02-19,420.4435359,1.019432944,1.08183E+18,1.386165828,3040206922,21.19098754,5905426.151,0.2791116583,3.319649762,266272,0.8195270897,1.35935743,5.048590839,0.02603084214,1.026234677,0.3012365977
2016-02-20,434.6179274,1.022185475,1.21072E+18,1.430787044,3046546601,18.44793192,6339700.773,0.3032494425,3.846330209,256778,0.844719864,1.440469446,5.924387844,0.02820974256,1.059374941,0.2599880784
2016-02-21,438.4724307,1.012042901,1.04344E+18,1.442264107,3050007247,19.50441116,3459278.612,0.3065582281,3.803561021,237537,0.846035357,1.25064636,2.176385316,0.03186417771,1.066375543,0.2629115175
2016-02-22,437.4889589,1.01418167,1.02116E+18,1.437646058,3054044570,17.91912295,4036579.302,0.3044676428,3.588220699,281800,0.8423202498,1.234468243,3.819919545,0.0348726927,1.0622974,0.2786896582
2016-02-23,419.6102232,1.000008235,1.0985E+18,1.378951569,3053435070,15.20742791,-609026.3488,0.2755496023,4.114178822,281697,0.7991658977,1.289708204,0.8649196716,0.03532844815,1.017727779,0.2430618705
2016-02-24,423.8512633,1.007983587,9.5457E+17,1.392037761,3055928246,15.4102894,2493181.751,0.2817125458,4.420719521,245855,0.8115788044,1.101979577,1.786218524,0.03777844783,1.026573536,0.2262075201
2016-02-25,423.5093989,1.00643314,1.26822E+18,1.390286927,3057568041,13.67360192,1639954.326,0.2806859052,5.192711362,264518,0.8091441828,1.451927172,1.76598696,0.03849663223,1.024602581,0.1925776209
2016-02-26,430.6719637,1.006851241,1.12878E+18,1.41314065,3059320911,14.93212602,1754153.842,0.294036611,5.041358285,243175,0.827001174,1.310465878,2.27924868,0.04069404528,1.037139948,0.1983592404
2016-02-27,432.1432341,1.010022045,1.18714E+18,1.417073881,3061788749,11.80024272,2468022.437,0.2950980205,7.148367556,233325,0.8296666635,1.402674205,3.116159607,0.04132827625,1.044531734,0.1398920791
2016-02-28,431.5065287,1.014950713,1.07964E+18,1.413608548,3065907888,35.50868022,4098113.619,0.292444977,1.848880912,269344,0.8210714488,1.268562402,3.217456376,0.04131121574,1.039852618,0.5408677183
2016-02-29,436.4222493,1.027795883,1.10452E+18,1.42662597,3075554053,36.57297835,9645392.377,0.2991524376,1.578541594,279271,0.8414448556,1.278639431,10.01848732,0.04290355474,1.04986364,0.6334961359
2016-03-01,433.2277036,1.021128063,1.11519E+18,1.41326615,3084745494,38.69096615,9190838.635,0.2915657387,1.429890374,287568,0.8210663109,1.345959434,4.499700124,0.0422418492,1.03951831,0.6993543128
2016-03-02,420.1261526,1.007183966,1.26774E+18,1.369790263,3086773877,20.39921102,2028713.765,0.2712276375,2.808840907,299552,0.7815088118,1.486767439,1.866547333,0.03909935055,1.008316578,0.3560187398
2016-03-03,419.311582,1.002960679,1.10753E+18,1.366805675,3087521107,15.35623148,747033.2056,0.2679978628,4.633346282,237411,0.7759898803,1.242813862,1.122299739,0.03881315938,1.005026542,0.215826735
2016-03-04,407.2361244,1.001047854,1.25186E+18,1.327243846,3087796879,36.27206844,255451.1572,0.2469626572,2.100081274,231294,0.759860271,1.420290575,1.07333313,0.03584273828,0.9811296362,0.4761720473
2016-03-05,398.5024324,0.9960797148,1.17958E+18,1.299005263,3086631110,87.86209113,-1389280.123,0.2278992683,0.7951602217,248257,0.7426906863,1.314891506,0.8858917575,0.03520141273,0.9535174973,1.257608181
2016-03-06,404.6277893,1.002544837,1.16095E+18,1.31864904,3087424576,12.00348025,794973.7069,0.2418286975,8.291310599,179107,0.7587024088,1.302674611,1.232547209,0.03580149246,0.9694283072,0.1206081943
2016-03-07,412.8005827,1.004211649,1.06341E+18,1.344712187,3089081182,14.99220264,1639073.792,0.2560756556,5.623107982,205091,0.772667739,1.183739048,1.432098065,0.03561960645,0.993480104,0.177837595
2016-03-08,411.4093473,1.001635814,1.19495E+18,1.339944851,3089501669,10.47162098,420684.7289,0.2533433947,7.344367289,234811,0.7690541771,1.38418556,1.140813741,0.03318550895,0.9829544755,0.1361587678
2016-03-09,412.5996495,0.992694292,1.30854E+18,1.344315167,3087339241,9.958020036,-2162344.484,0.2562962779,8.122792716,220717,0.7753070231,1.505566135,0.4833307176,0.03200387784,0.9860690104,0.1231103679
2016-03-10,415.9657358,1.006166723,1.22067E+18,1.354632211,3089180589,11.53895628,1841315.495,0.262062945,7.078215943,223217,0.7829884024,1.394987624,1.8690451,0.02980915551,0.9943464183,0.141278538
2016-03-11,419.6453165,1.006645155,1.27001E+18,1.365881941,3091256125,11.4158875,2076165.197,0.2676221748,7.106702636,220422,0.7906591494,1.455837127,2.311746114,0.02729964428,1.001041012,0.1407122334
2016-03-12,410.1399409,1.001390507,1.14039E+18,1.334768751,3091488545,10.01139039,232139.1673,0.2512411018,9.14569384,196516,0.7598999997,1.293099989,1.103239725,0.02273109255,0.9802553253,0.1093410754
2016-03-13,412.6153045,1.005794635,1.02701E+18,1.342409699,3092591381,10.13616218,1102549.35,0.2549121582,10.16794952,181385,0.7673682973,1.191337767,1.754838439,0.02052895547,0.9844912882,0.09834824598
2016-03-14,415.054353,1.005483993,1.20394E+18,1.349785576,3094138485,11.00795607,1526430.711,0.2591490024,7.320400708,218784,0.7792120451,1.361578676,1.995191749,0.01911047151,0.9889604953,0.1366045439
2016-03-15,415.4742785,1.004771175,1.24779E+18,1.350639155,3095490349,14.48313657,1351789.844,0.2595739744,5.260121567,228028,0.7793523455,1.446014461,1.838991401,0.01794103131,0.9913728041,0.1901096747
2016-03-16,416.2381856,1.005884849,1.20707E+18,1.352522517,3097172922,62.0832587,1682402.753,0.2603387038,1.169390786,244745,0.7848625606,1.362400744,2.432417904,0.01737645119,0.9936462307,0.8551461256
2016-03-17,418.508672,1.008168607,1.10044E+18,1.359102843,3099551837,36.97230842,2378855.1,0.2632883322,2.00091734,240987,0.7864416986,1.27123177,3.651092172,0.01637274215,0.9976309793,0.4997707701
2016-03-18,409.2494737,1.000207726,1.10216E+18,1.328974505,3099405763,23.8399237,-146879.9577,0.2465408911,3.138128639,234138,0.7440414891,1.209776237,0.9424987047,0.01513812547,0.9762785936,0.3186612516
2016-03-19,409.6114015,0.995540183,1.12571E+18,1.330274223,3098624298,11.26932173,-781759.3508,0.247261777,7.70254329,206161,0.7465737546,1.193754353,0.6440356813,0.01589492746,0.9760112396,0.1298272483
2016-03-20,411.6682983,0.9999099422,1.1854E+18,1.336846993,3098627723,9.162712857,3992.971779,0.2503051618,9.455787441,207820,0.7497830108,1.288505397,1.002861115,0.01615573165,0.9791733651,0.1057553383
2016-03-21,411.7585749,1.008077604,1.14792E+18,1.336522197,3100459688,8.74376543,1831482.95,0.2510601724,8.865328997,223171,0.7569652027,1.221799932,1.945148714,0.01644972509,0.9771694515,0.1127989723
2016-03-22,416.5476188,1.014243265,1.20889E+18,1.350983501,3103854134,9.361682639,3394294.785,0.2598063455,8.038842381,235751,0.7881217094,1.317900812,5.785687214,0.0161440828,0.9885004995,0.1243960203
2016-03-23,417.538832,1.004910189,1.2236E+18,1.353741094,3105048186,9.144558655,1192088.601,0.2613878799,9.040552456,221312,0.7900664761,1.33000173,2.981878416,0.01506523023,0.9885361615,0.1106127092
2016-03-24,412.6839147,1.005303745,1.20183E+18,1.337490018,3106460816,10.41826581,1412442.19,0.253816488,7.798821792,215570,0.7591396504,1.307634855,2.263126293,0.0136743666,0.9753059232,0.1282244968
2016-03-25,416.3595573,1.0100682,1.19997E+18,1.348552934,3109057757,10.65142333,2596037.202,0.2583328861,8.43969662,200694,0.7826299497,1.293989374,3.282730621,0.01456318225,0.9830320208,0.1184876714
2016-03-26,416.9229833,1.010452207,1.28623E+18,1.34969352,3111050853,8.472914765,1992997.624,0.2591130756,11.77984473,179322,0.7888166033,1.358778324,3.813392375,0.01467700508,0.9819155218,0.08489076239
2016-03-27,425.011406,1.007568435,1.1489E+18,1.375151136,3113168675,10.0045486,2119098.244,0.2725192757,9.825932508,175069,0.8209072945,1.25971564,5.689228913,0.01512933985,1.000088324,0.1017715112
2016-03-28,422.6782895,1.012014039,1.38047E+18,1.366562838,3116297820,8.989822924,3129305.24,0.2684129287,8.968684844,212024,0.8121695072,1.528126582,4.261663591,0.0141096007,0.9947589397,0.1114990679
2016-03-29,416.1195713,1.001670446,1.29126E+18,1.345114299,3116731178,8.452525677,434300.3726,0.2561334425,9.363793229,219340,0.7674730727,1.392685348,1.198202572,0.01251547113,0.979323736,0.1067943274
2016-03-30,413.0844051,1.001500515,1.2179E+18,1.335101042,3117069822,8.2478709,339064.2788,0.251380936,9.337668299,225363,0.7491889004,1.286565058,1.176422025,0.01060021786,0.9698707182,0.1070931166
2016-03-31,415.5563323,1.007759037,1.01772E+18,1.342409585,3119155103,8.254826795,2085181.7,0.2551757494,9.092273926,220148,0.7668893381,1.090020609,2.508574563,0.009342186075,0.9764364399,0.109983488
2016-04-01,417.1655762,1.004287379,1.25551E+18,1.34717507,3120278793,8.517805305,1123390.177,0.2585936167,8.581038557,228033,0.7919823132,1.345765349,2.468388582,0.008334178943,0.9785719016,0.1165360106
2016-04-02,419.7207146,1.007489464,1.13774E+18,1.35492879,3121648618,8.366452422,1369846.93,0.261673851,10.139787,204903,0.8016742842,1.230273545,3.585813808,0.00837502311,0.9826887197,0.09862140105
2016-04-03,419.825324,1.005138866,1.17965E+18,1.354884044,3122606641,7.607853341,957984.2332,0.2614649299,11.42652721,199526,0.800912785,1.254911643,2.050341362,0.008432800435,0.9814576825,0.08751565385
2016-04-04,419.3623255,1.004345186,1.37471E+18,1.352937344,3123748987,8.011299631,1142219.561,0.2604849005,9.256818637,237721,0.7940862544,1.464510639,2.8418439,0.007190308234,0.9810436121,0.1080284749
2016-04-05,422.2472808,1.008108174,1.28209E+18,1.361507867,3125900383,7.74489547,2151927.642,0.2659583058,9.263007447,235848,0.8161573825,1.372022884,5.055344539,0.006635414189,0.9877353899,0.1079562988
2016-04-06,421.3123841,1.017637165,1.2977E+18,1.35711418,3130315908,7.912407131,4415546.177,0.2628593337,8.93160149,241663,0.8011592662,1.389836258,9.132113159,0.006255961724,0.9853228512,0.1119620038
2016-04-07,421.1524932,1.032032818,1.16655E+18,1.353561236,3140665425,9.03542791,10349234.62,0.2601054987,7.850228498,232527,0.7953110575,1.226446434,12.08765665,0.006278503498,0.9852188937,0.1273848271
2016-04-08,418.7008248,1.001502961,1.1931E+18,1.345455245,3141074192,8.203453094,409427.108,0.2569741534,8.828759366,225591,0.7751914434,1.269614325,1.413936333,0.00609741763,0.9769998938,0.1132661973
2016-04-09,419.1189018,0.9996865338,1.3576E+18,1.346690099,3141030018,8.32530644,-44313.03435,0.257378089,9.497626405,211233,0.7817378769,1.412431841,0.9534120516,0.006260314973,0.9785244329,0.1052894647
2016-04-10,422.063775,1.030903314,1.40133E+18,1.354401411,3146758978,7.842824398,5729676.212,0.2630225609,10.59465564,200421,0.8179863967,1.516103778,11.53300356,0.006787007059,0.9876293154,0.09438721128
2016-04-11,423.4443542,1.005631239,1.26016E+18,1.358323453,3148135553,6.848135814,1355114.634,0.2638917599,9.840003575,230428,0.8229061561,1.341946058,2.862522342,0.006977859608,0.9914906182,0.1016259793
2016-04-12,426.7720847,1.014531372,1.2335E+18,1.367798432,3151931151,9.09372326,3795103.39,0.2677491612,7.119871436,255528,0.8264971162,1.308539907,5.098587279,0.007324091599,0.9972192377,0.1404519743
2016-04-13,424.9491272,1.003674781,1.35787E+18,1.361571345,3152824146,10.11494196,892728.1167,0.2650301865,6.877002745,241141,0.8178910278,1.446717987,1.89492063,0.007585403417,0.9947069509,0.1454121857
2016-04-14,425.7382993,1.003962753,1.41839E+18,1.363716217,3153716631,8.382012185,892509.3365,0.2662322477,8.121538504,240589,0.8227316357,1.440109391,2.166669728,0.008016582162,0.9970820006,0.1231293799
2016-04-15,430.4106287,1.006745534,1.24043E+18,1.378015913,3155645971,9.796704032,1929084.293,0.2737295663,7.464713544,220995,0.8363320565,1.227145618,4.256392648,0.008696546595,1.007616482,0.1339636135
2016-04-16,433.2765036,1.01000606,1.24135E+18,1.386536689,3157511713,13.35262172,1865866.323,0.2779021533,6.389515286,199902,0.8450456484,1.226462031,3.076033319,0.009756420821,1.013055331,0.1565063945
2016-04-17,428.9189225,1.003295721,1.3789E+18,1.372321378,3157994475,10.45968644,481897.9343,0.2723134576,7.725084335,211892,0.8260305809,1.400706588,1.380189859,0.009982333757,1.006481368,0.129448425
2016-04-18,429.6255257,1.003556529,1.19373E+18,1.374234511,3158824161,8.962661139,829637.2744,0.2727407747,7.865104362,229748,0.8287132441,1.18114816,1.747008852,0.009858941395,1.004067628,0.1271438946
2016-04-19,436.6868553,1.007341484,1.32707E+18,1.396136002,3160753952,9.457937581,1930201.572,0.2837750267,7.251023913,241409,0.8587850213,1.322563384,3.572611906,0.01026117549,1.018664905,0.1379115573
2016-04-20,442.4563173,1.014513706,1.47058E+18,1.413297707,3164626099,10.2305254,3870847.057,0.2927762658,7.007448721,236507,0.8679329983,1.481083739,5.790236096,0.01098642631,1.031487847,0.1427052897
2016-04-21,451.6680756,1.017758626,1.34082E+18,1.44116464,3169357104,12.02582644,4708639.813,0.3066506595,6.070514695,239508,0.8827108235,1.372296707,11.29966523,0.01320511536,1.054387822,0.1647306778
2016-04-22,448.0902333,1.019457931,1.25229E+18,1.428322019,3173716280,11.19287999,4358880.407,0.3011321085,6.583215272,228679,0.8763768651,1.305238108,6.353962514,0.01523105447,1.044432219,0.1519014583
2016-04-23,455.4868985,1.01196235,1.28292E+18,1.451118405,3175840211,10.42613233,2123656.345,0.3088417145,8.053835691,201689,0.886255321,1.31526883,4.693057316,0.01724799324,1.058225666,0.1241644402
2016-04-24,462.2531786,1.025326626,1.16777E+18,1.470740678,3181753175,9.326085857,5911825.1,0.3209673971,9.124630778,199886,0.8947447664,1.226232997,7.109307718,0.01971954157,1.074996972,0.1095934755
2016-04-25,464.579834,1.030826432,1.14071E+18,1.474913129,3191933003,10.48882264,10179425.98,0.3231210947,6.813702434,237672,0.8957199408,1.191540684,11.35425391,0.02226589661,1.082595453,0.1467630865
2016-04-26,469.6017138,1.01690303,1.31488E+18,1.488355635,3199548324,10.0642675,7615306.03,0.3284018041,6.190539814,265262,0.8974083845,1.427534231,7.24013626,0.02529712428,1.090126254,0.1615368013
2016-04-27,444.598138,1.004421456,1.16663E+18,1.408486669,3201237411,9.355834911,1686717.05,0.2913942498,6.978522418,246366,0.8412766289,1.203910507,1.517486795,0.02515650008,1.03551157,0.1432968098
2016-04-28,451.7265497,0.9979697367,1.20018E+18,1.431094103,3200713341,9.478185847,-524128.4481,0.3001579195,6.60925851,233167,0.8625732992,1.214246634,0.8944371394,0.0272345403,1.042991875,0.1513029031
2016-04-29,457.4444087,1.006966927,1.36851E+18,1.448341142,3203102102,8.027413357,2366166.073,0.3105494019,7.394962788,248819,0.8797863779,1.43721323,2.944440983,0.02761075878,1.059825563,0.1352271849
2016-04-30,453.3580726,1.006981738,1.31561E+18,1.434799477,3204653736,8.046220593,1551642.897,0.2999441277,8.960548369,220758,0.8560353714,1.333467134,2.375578391,0.02652252709,1.046844566,0.1116003127
2016-05-01,454.3377403,1.019881192,1.37368E+18,1.436472115,3208987256,9.031742186,4333795.77,0.3051124412,9.03858883,190714,0.8684760403,1.408943807,5.906561906,0.02722978308,1.054829223,0.1106367397
2016-05-02,445.7292786,0.9997358766,1.37079E+18,1.409199636,3208662846,9.691331106,-324378.9982,0.2913280164,7.184521299,215762,0.8311418715,1.406812191,0.8931493571,0.02608013997,1.031328826,0.1391881182
2016-05-03,451.5018549,1.003460896,1.3401E+18,1.426968006,3209821615,8.661228996,1159227.225,0.2999239496,7.625578966,222591,0.8578003421,1.350460187,1.952575976,0.02660242631,1.045236718,0.1311375837
2016-05-04,448.0019374,1.004068292,1.47529E+18,1.415365709,3211143493,8.667521718,1321073.052,0.2939987885,7.689647927,216958,0.8384767511,1.49404509,1.667400787,0.02552654467,1.036953061,0.1300449656
2016-05-05,449.2282266,1.005090897,1.37772E+18,1.418728729,3212400327,8.60406688,1256708.233,0.2948264161,7.888841104,214432,0.84166232,1.383269729,2.622812114,0.02526800614,1.039449387,0.1267613312
2016-05-06,460.9599713,1.018145337,1.43717E+18,1.453944598,3218045411,8.745414353,5644711.45,0.3126460674,7.644735704,214989,0.8883592953,1.457995506,12.86718925,0.02596440199,1.06687323,0.1308089696
2016-05-07,461.13806,1.009619312,1.32837E+18,1.453716081,3220182388,8.678263025,2136924.384,0.309200594,8.89212752,193044,0.8805143977,1.367980685,2.05565441,0.02496702813,1.06467862,0.112459026
2016-05-08,461.5625344,1.009173269,1.48518E+18,1.454371401,3221895161,7.875220062,1713001.337,0.3106872299,10.48177081,183364,0.8840536351,1.526287263,3.507664226,0.02510563694,1.067928749,0.09540372696
2016-05-09,463.847818,1.009585586,1.51499E+18,1.460664412,3224344763,7.730782809,2358157.41,0.3151925904,8.906984008,224435,0.8924930487,1.552918878,3.730216436,0.02463838304,1.074899497,0.1122714489
2016-05-10,452.3892392,1.008653836,1.40463E+18,1.423771823,3226597616,8.053341146,2253366.926,0.2972810769,7.883460425,232138,0.842754975,1.420006041,2.006352199,0.02210596848,1.047388696,0.1268478493
2016-05-11,454.461393,1.007554796,1.25825E+18,1.429492074,3228908382,9.79740041,2310993.617,0.2991195536,6.790708573,224970,0.8453067583,1.188419278,2.33948923,0.02110059968,1.050290693,0.1472600376
2016-05-12,455.538562,1.004177614,1.3629E+18,1.432428156,3230000069,9.222603256,1089882.71,0.3028460825,7.414501266,220272,0.8647557677,1.233628752,1.763217711,0.02113277703,1.050543066,0.1348708381
2016-05-13,457.608347,1.005559052,1.43558E+18,1.438318492,3231600491,9.877753303,1600411.129,0.3051039727,6.804720987,219933,0.8735342255,1.356892116,3.296801767,0.02009119115,1.054181411,0.1469567969
2016-05-14,458.4449159,1.013113032,1.38607E+18,1.439965788,3234473774,8.119547339,2850174.846,0.3030748686,9.107416666,201211,0.864899638,1.287163627,5.343854772,0.01831238923,1.054254203,0.1098006204
2016-05-15,460.9721198,1.007113196,1.33867E+18,1.447339843,3235914160,9.325701221,1440477.714,0.305225676,8.367778044,186172,0.8707881722,1.244914568,3.617111794,0.01716938827,1.060454483,0.1195060379
2016-05-16,454.6210663,1.000884588,1.36043E+18,1.427212861,3236069224,9.90104252,154980.9837,0.2992292723,6.573221922,233618,0.8371278007,1.258685785,1.087384309,0.01543328589,1.043085769,0.1521323959
2016-05-17,453.8437385,1.047804073,1.37299E+18,1.420052711,3252058020,9.71507074,15988770.49,0.2953787297,6.737929653,228539,0.8276005734,1.248192196,13.51185418,0.01388163148,1.039330734,0.1484135412
2016-05-18,454.9559643,1.006539245,1.47737E+18,1.422793006,3254123817,8.547656656,2065700.08,0.2963096578,7.77396892,234722,0.8304492361,1.353758183,2.639553469,0.01208238153,1.042778224,0.1286344222
2016-05-19,438.5470537,1.0048065,1.15379E+18,1.370976958,3255548271,9.639798434,1426536.271,0.2670510451,7.391942304,219019,0.7624232391,1.046283195,1.498133615,0.009154919733,1.009959806,0.1352824412
2016-05-20,445.2144546,1.004005375,1.44633E+18,1.391306972,3256929203,7.709806974,1360017.737,0.2795723485,9.688781443,205104,0.783705436,1.276324603,1.429063475,0.009295607483,1.012513123,0.1032121538
2016-05-21,445.7950017,1.003082018,1.34332E+18,1.392808893,3257607988,6.514910636,678199.6211,0.2796607619,12.53831742,191131,0.783316749,1.212321003,1.542576972,0.009264404365,1.018193237,0.07975551793
2016-05-22,441.1173718,1.001297866,1.7724E+18,1.377975892,3257832408,6.422173544,223587.3572,0.2765867459,13.2303314,176868,0.7760905786,1.573272151,1.156256703,0.009491925021,1.010862809,0.07558389657
2016-05-23,445.0955493,1.006667175,1.73295E+18,1.389748179,3259630889,7.298293247,1799267.542,0.27982448,9.629005458,220330,0.7918777655,1.532517452,2.348929314,0.01030700417,1.019347748,0.1038528854
2016-05-24,445.7460073,1.002990507,1.42878E+18,1.391417286,3260467876,7.622419973,837090.4512,0.2811096372,8.328302856,235069,0.7939609649,1.258365338,1.740358568,0.01037489429,1.023400387,0.1200724826
2016-05-25,451.3402891,1.011501984,1.36367E+18,1.407792681,3263880915,11.25047968,3390527.27,0.2879745448,5.61371753,235385,0.8241274589,1.188449837,5.001125684,0.01043815677,1.031890966,0.1781350762
2016-05-26,454.0834911,1.008357195,1.32774E+18,1.415518187,3266373815,13.82570742,2492297.1,0.2934152678,5.143822936,223188,0.8437820042,1.167158125,5.04066031,0.009585745279,1.038942613,0.194407936
2016-05-27,470.6678659,1.048907152,1.37968E+18,1.461369519,3285866871,17.01772544,19492201.63,0.3154035597,4.272867163,231655,0.900077076,1.251491015,18.81831536,0.01096519852,1.078383274,0.2340348908
2016-05-28,523.401067,1.048905775,1.31102E+18,1.619354494,3303114612,16.67210076,17248575.83,0.3772958782,4.867750055,212858,0.9230849215,1.255493907,14.84341126,0.01678442097,1.194650048,0.2054337196
