timestamp,price,score
2013-09-02T00:00:00Z,130.07072,0.266639537615924
2013-09-03T00:00:00Z,129.179367224,0.374581223585081
2013-09-04T00:00:00Z,122.179969596,0.377877513346628
2013-09-05T00:00:00Z,122.619851268,0.404800383241553
2013-09-06T00:00:00Z,117.215590382,0.392567008046711
2013-09-07T00:00:00Z,119.922,0.367451080502903
2013-09-08T00:00:00Z,118.34,0.342778647083
2013-09-09T00:00:00Z,121.243895666,0.360901846773043
2013-09-10T00:00:00Z,122.066102166,0.390288556768093
2013-09-11T00:00:00Z,127.30356871400002,0.323709513387076
2013-09-12T00:00:00Z,126.657381216,0.211143822859767
2013-09-13T00:00:00Z,127.578944306,0.135308162599309
2013-09-14T00:00:00Z,124.48999999999998,0.105442258224
2013-09-15T00:00:00Z,125.341818674,0.0457909171320554
2013-09-16T00:00:00Z,126.144560294,0.0388800014713579
2013-09-17T00:00:00Z,126.89807517,0.0454411835965151
2013-09-18T00:00:00Z,127.050300348,0.0222663892948819
2013-09-19T00:00:00Z,124.15599999999999,0.00567035519115727
2013-09-20T00:00:00Z,122.981812394,0
2013-09-21T00:00:00Z,123.404,0
2013-09-22T00:00:00Z,123.15527895400001,0
2013-09-23T00:00:00Z,122.64674409,0.0446140905402824
2013-09-24T00:00:00Z,123.772,0.0990553519995305
2013-09-25T00:00:00Z,123.29541168800002,0.148729559345622
2013-09-26T00:00:00Z,124.84045830800001,0.145623032883915
2013-09-27T00:00:00Z,126.858838722,0.169905158090629
2013-09-28T00:00:00Z,126.76026403200001,0.103114203980951
2013-09-29T00:00:00Z,127.01000000000002,0.0532655486671439
2013-09-30T00:00:00Z,126.25,0.0787740296794323
2013-10-01T00:00:00Z,127.49537500000001,0.12451930674073
2013-10-02T00:00:00Z,103.71981338600001,0.260082080283675
2013-10-03T00:00:00Z,117.57163172,0.271549649022874
2013-10-04T00:00:00Z,121.94000000000001,0.256412637011114
2013-10-05T00:00:00Z,121.25,0.235545576855107
2013-10-06T00:00:00Z,122.48999999999998,0.213239164443542
2013-10-07T00:00:00Z,123.58300197999999,0.256973902058607
2013-10-08T00:00:00Z,124.35379779999998,0.317937263931072
2013-10-09T00:00:00Z,125.9,0.388208866140839
2013-10-10T00:00:00Z,126.8,0.397099263482122
2013-10-11T00:00:00Z,127.4028133,0.399503581842572
2013-10-12T00:00:00Z,127.66401765200001,0.386200697805837
