timestamp,buy,capitulation,crossed,ma30,ma60
2015-10-26T00:00:00Z,0,0,0,437479076836471600,427114405319782600
2015-10-27T00:00:00Z,0,0,0,437711196471536700,427567019106632770
2015-10-28T00:00:00Z,0,0,0,438008398404488060,427511355068153500
2015-10-29T00:00:00Z,0,0,0,436726490204109900,428703661217995100
2015-10-30T00:00:00Z,0,0,0,439778323929563900,430506369576577200
2015-10-31T00:00:00Z,0,0,0,440124306287947000,431118238952828600
2015-11-01T00:00:00Z,0,0,0,441843655319515500,431761451503509900
2015-11-02T00:00:00Z,0,0,0,443250057216824060,433197662470076000
2015-11-03T00:00:00Z,0,0,0,443528108058404740,433906616318533600
2015-11-04T00:00:00Z,0,0,0,444089543487984300,434976949009842100
2015-11-05T00:00:00Z,0,0,0,444835674039612000,435795124970237950
2015-11-06T00:00:00Z,0,0,0,446458428676820200,435960537263029570
2015-11-07T00:00:00Z,0,0,0,448105805777622000,437462181343702000
2015-11-08T00:00:00Z,0,0,0,449614298386049200,437660244517525950
2015-11-09T00:00:00Z,0,0,0,448798077337135740,437376558706510000
2015-11-10T00:00:00Z,0,0,0,449075493840086000,437431657845853400
2015-11-11T00:00:00Z,0,0,0,452713493217130100,439965946603443900
2015-11-12T00:00:00Z,0,0,0,456039480681131650,441509950094028000
2015-11-13T00:00:00Z,0,0,0,458555733515195840,443178213517617600
2015-11-14T00:00:00Z,0,0,0,456783110810284300,443173097843273500
2015-11-15T00:00:00Z,0,0,0,459347023685082500,444805224009734500
2015-11-16T00:00:00Z,0,0,0,464321558364951800,447469936096625000
2015-11-17T00:00:00Z,0,0,0,465788341161122240,448178975394216500
2015-11-18T00:00:00Z,0,0,0,465960744520005900,450261058470074200
2015-11-19T00:00:00Z,0,0,0,467828902591559700,451416019749090500
2015-11-20T00:00:00Z,0,0,0,471558134795471600,453910246547322600
2015-11-21T00:00:00Z,0,0,0,475895992274448450,455708919699636800
2015-11-22T00:00:00Z,0,0,0,479621391768843700,457318313255775040
2015-11-23T00:00:00Z,0,0,0,482786212381757700,459588542252566600
2015-11-24T00:00:00Z,0,0,0,485694194714704300,460694571207028500
2015-11-25T00:00:00Z,0,0,0,487427349464430660,462453213150451260
2015-11-26T00:00:00Z,0,0,0,493883980596898940,465797588534217860
2015-11-27T00:00:00Z,0,0,0,495899848296701100,466954123350594600
2015-11-28T00:00:00Z,0,0,0,498465238943314100,467595864573712060
2015-11-29T00:00:00Z,0,0,0,498901509413792830,469339916671678400
2015-11-30T00:00:00Z,0,0,0,503021898378717250,471573102333332160
2015-12-01T00:00:00Z,0,0,0,507407175952941630,474625415636228540
2015-12-02T00:00:00Z,0,0,0,511029379572728770,477139718394776400
2015-12-03T00:00:00Z,0,0,0,512269238966961400,477898673512683100
2015-12-04T00:00:00Z,0,0,0,514632962021193300,479361252754588740
2015-12-05T00:00:00Z,0,0,0,519749825826942500,482292749933277200
2015-12-06T00:00:00Z,0,0,0,524038499726679360,485248464201749600
2015-12-07T00:00:00Z,0,0,0,527602676448892160,487854241113256960
2015-12-08T00:00:00Z,0,0,0,535788675067834300,492701486726941700
2015-12-09T00:00:00Z,0,0,0,542476876848593660,495637477092864640
2015-12-10T00:00:00Z,0,0,0,555700671204861600,502388082522473600
2015-12-11T00:00:00Z,0,0,0,558876359463492300,505794926340311000
2015-12-12T00:00:00Z,0,0,0,562895193757442400,509467337219286900
2015-12-13T00:00:00Z,0,0,0,563675449900514370,511115591707854900
2015-12-14T00:00:00Z,0,0,0,573938158257395700,515360634533839800
2015-12-15T00:00:00Z,0,0,0,580872544612698400,520109784148890300
2015-12-16T00:00:00Z,0,0,0,583495879453302800,523908718909127100
2015-12-17T00:00:00Z,0,0,0,587756276007375500,526772308584248700
2015-12-18T00:00:00Z,0,0,0,594058271138492200,530009507829248960
2015-12-19T00:00:00Z,0,0,0,603172171650876800,535500537121218000
2015-12-20T00:00:00Z,0,0,0,610877792005300000,541217963400385600
2015-12-21T00:00:00Z,0,0,0,615273078674956700,545584535474702400
2015-12-22T00:00:00Z,0,0,0,619339691804846800,549480541786845200
2015-12-23T00:00:00Z,0,0,0,625505619291602000,554145915836679600
2015-12-24T00:00:00Z,0,0,0,628771638379363700,557232916547033800
2015-12-25T00:00:00Z,0,0,0,635817770795399800,561622560129915100
2015-12-26T00:00:00Z,0,0,0,640725387632218400,567304684114558500
2015-12-27T00:00:00Z,0,0,0,655934359684778500,575917103990739650
2015-12-28T00:00:00Z,0,0,0,661077069177484900,579771154060399400
2015-12-29T00:00:00Z,0,0,0,667306282635022700,583103896024407600
2015-12-30T00:00:00Z,0,0,0,674266026983926100,588643962681321600
2015-12-31T00:00:00Z,0,0,0,677215832816044000,592311504384492700
2016-01-01T00:00:00Z,0,0,0,680830111108516700,595929745340622600
2016-01-02T00:00:00Z,0,0,0,688852913398707300,600561076182834200
2016-01-03T00:00:00Z,0,0,0,695350554356966500,604991758189079600
2016-01-04T00:00:00Z,0,0,0,706186680812993000,612968253319967500
2016-01-05T00:00:00Z,0,0,0,714120081520252500,619079290623465700
2016-01-06T00:00:00Z,0,0,0,719014951941001900,623308814194946700
2016-01-07T00:00:00Z,0,0,0,721776111743489800,628782393405661800
2016-01-08T00:00:00Z,0,0,0,729370695259748100,635923786054170600
2016-01-09T00:00:00Z,0,0,0,727423400902575200,641562036053718100
2016-01-10T00:00:00Z,0,0,0,736432324026012400,647654341744752000
2016-01-11T00:00:00Z,0,0,0,744142458833852300,653518826295647100
2016-01-12T00:00:00Z,0,0,0,755206346881256200,659440898390885100
2016-01-13T00:00:00Z,0,0,0,756979221107932300,665458689682663700
2016-01-14T00:00:00Z,0,0,0,757936574017910500,669404559315304200
2016-01-15T00:00:00Z,0,0,0,759715260103909600,671605569778606000
2016-01-16T00:00:00Z,0,0,0,766103742876991400,676930009442183200
2016-01-17T00:00:00Z,0,0,0,771901174819633500,682979722979062700
2016-01-18T00:00:00Z,0,0,0,780655730903167500,691913951277022000
2016-01-19T00:00:00Z,0,0,0,779783417739196000,695330604872247800
2016-01-20T00:00:00Z,0,0,0,785311248214192500,700292163444574500
2016-01-21T00:00:00Z,0,0,0,787957243070540500,703648467437693600
2016-01-22T00:00:00Z,0,0,0,796772553366058500,711139086328830100
2016-01-23T00:00:00Z,0,0,0,809228539620998800,719000089000181200
2016-01-24T00:00:00Z,0,0,0,815817498529620600,725817634662510300
2016-01-25T00:00:00Z,0,0,0,820264867101591900,730495127366905300
2016-01-26T00:00:00Z,0,0,0,819499764511283300,737717062098031000
2016-01-27T00:00:00Z,0,0,0,826854656548519000,743965862863002000
2016-01-28T00:00:00Z,0,0,0,831703307821339800,749504795228181200
2016-01-29T00:00:00Z,0,0,0,838862009188473600,756564018086199900
2016-01-30T00:00:00Z,0,0,0,852976730113606100,765096281464825200
2016-01-31T00:00:00Z,0,0,0,865999660449396000,773414885778956500
2016-02-01T00:00:00Z,0,0,0,873817828539511300,781335370969109600
2016-02-02T00:00:00Z,0,0,0,883288499598631000,789319526977798900
2016-02-03T00:00:00Z,0,0,0,887412875612859100,796799778212926100
2016-02-04T00:00:00Z,0,0,0,893936093154028300,804028087337140400
2016-02-05T00:00:00Z,0,0,0,906828852078021900,812921902009511700
2016-02-06T00:00:00Z,0,0,0,920819198179692500,821297654961590900
2016-02-07T00:00:00Z,0,0,0,931650313896801000,830510504578274600
2016-02-08T00:00:00Z,0,0,0,941070114738767500,834246757820671100
2016-02-09T00:00:00Z,0,0,0,954171161605453600,845301742815732600
2016-02-10T00:00:00Z,0,0,0,963403395203586700,853772927018719400
2016-02-11T00:00:00Z,0,0,0,979193650784098400,867199998832677000
2016-02-12T00:00:00Z,0,0,0,992687766031553300,874833493569742700
2016-02-13T00:00:00Z,0,0,0,1004910440481083900,881423507249496800
2016-02-14T00:00:00Z,0,0,0,1021362276976070100,890538768539989800
2016-02-15T00:00:00Z,0,0,0,1031117826459006500,898610784667998600
2016-02-16T00:00:00Z,0,0,0,1036003804852808800,903952489836221000
2016-02-17T00:00:00Z,0,0,0,1039796676868687900,910226203885927700
2016-02-18T00:00:00Z,0,0,0,1055520268052779000,917651842895987500
2016-02-19T00:00:00Z,0,0,0,1062930248085289600,924120748149741000
2016-02-20T00:00:00Z,0,0,0,1077903900342365000,932930571706452900
2016-02-21T00:00:00Z,0,0,0,1079861938807813900,938317246086936200
2016-02-22T00:00:00Z,0,0,0,1080075377838328600,944651958729663700
2016-02-23T00:00:00Z,0,0,0,1085160441684446100,950488970107033600
2016-02-24T00:00:00Z,0,0,0,1086549715734493300,953407291418042600
2016-02-25T00:00:00Z,0,0,0,1098329162373334300,958914463442309000
2016-02-26T00:00:00Z,0,0,0,1105405290848620700,966129973698570100
2016-02-27T00:00:00Z,0,0,0,1116048366051428900,973875836936384600
2016-02-28T00:00:00Z,0,0,0,1118777711589721300,978819860389097700
2016-02-29T00:00:00Z,0,0,0,1118614954030573300,985795842072090000
2016-03-01T00:00:00Z,0,0,0,1119865119540027800,992932389994711900
2016-03-02T00:00:00Z,0,0,0,1129416043589601000,1001616936064556400
2016-03-03T00:00:00Z,0,0,0,1132088515725646200,1007688507662139000
2016-03-04T00:00:00Z,0,0,0,1138860397803585900,1013136636708222700
2016-03-05T00:00:00Z,0,0,0,1144781163317867400,1019358628235948200
2016-03-06T00:00:00Z,0,0,0,1146528626269325700,1026678739173674200
2016-03-07T00:00:00Z,0,0,0,1142682134812909300,1031750666496301300
2016-03-08T00:00:00Z,0,0,0,1142364276722669400,1037007295309735600
2016-03-09T00:00:00Z,0,0,0,1150464347915566800,1045767231327167400
2016-03-10T00:00:00Z,0,0,0,1148183114745983100,1051177138175718500
2016-03-11T00:00:00Z,0,0,0,1152435705635888500,1057919550419737900
2016-03-12T00:00:00Z,0,0,0,1145263840936763900,1062228745860431500
2016-03-13T00:00:00Z,0,0,0,1139033863580797200,1065860814806175500
2016-03-14T00:00:00Z,0,0,0,1142160865273465300,1073535652877274800
2016-03-15T00:00:00Z,0,0,0,1144350681833655400,1082856479404862800
2016-03-16T00:00:00Z,0,0,0,1148228746306528100,1089673286382767500
2016-03-17T00:00:00Z,0,0,0,1151743135009181700,1093873469930995500
2016-03-18T00:00:00Z,0,0,0,1152133679937520000,1095965178403104300
2016-03-19T00:00:00Z,0,0,0,1149115377951377400,1102317823002078600
2016-03-20T00:00:00Z,0,0,0,1152567675061683500,1107748961573486700
2016-03-21T00:00:00Z,0,0,0,1150474542804469900,1114189221573417700
2016-03-22T00:00:00Z,0,0,0,1155989732350034000,1117925835578923900
2016-03-23T00:00:00Z,0,0,0,1162737504698249500,1121406441268289000
2016-03-24T00:00:00Z,0,0,0,1166181796186899700,1125671118935672800
2016-03-25T00:00:00Z,0,0,0,1174361917628582000,1130455816681537700
2016-03-26T00:00:00Z,0,0,0,1174962198656728600,1136645680515031200
2016-03-27T00:00:00Z,0,0,0,1175632844390249200,1140519067619434900
2016-03-28T00:00:00Z,0,0,0,1182077029899370200,1149062697975399600
2016-03-29T00:00:00Z,0,0,0,1189131231121514200,1153954471355617800
2016-03-30T00:00:00Z,0,0,0,1192910464543414500,1155762709286993700
2016-03-31T00:00:00Z,0,0,0,1189661395555676000,1154763257547852000
2016-04-01T00:00:00Z,0,0,0,1189253749525585000,1159334896557593000
2016-04-02T00:00:00Z,0,0,0,1190260761903228400,1161174638814437400
2016-04-03T00:00:00Z,0,0,0,1187853889294083800,1163357143548834800
2016-04-04T00:00:00Z,0,0,0,1194358080968106000,1169569622142986800
2016-04-05T00:00:00Z,0,0,0,1198396205382143000,1172462415825734400
2016-04-06T00:00:00Z,0,0,0,1206205937181649700,1174444035997279500
2016-04-07T00:00:00Z,0,0,0,1205259170254574300,1173811723488621800
2016-04-08T00:00:00Z,0,0,0,1201411217563667000,1175937782739617000
2016-04-09T00:00:00Z,0,0,0,1205975730972348000,1177079422859165700
2016-04-10T00:00:00Z,0,0,0,1210353025347815000,1181394365491851800
2016-04-11T00:00:00Z,0,0,0,1214345562967157200,1179804701951960600
2016-04-12T00:00:00Z,0,0,0,1221228406830996200,1180131135205896700
2016-04-13T00:00:00Z,0,0,0,1226359274171535000,1184260069722500400
2016-04-14T00:00:00Z,0,0,0,1232045919019024000,1188198300426339600
2016-04-15T00:00:00Z,0,0,0,1233157922822219000,1190693334564373500
2016-04-16T00:00:00Z,0,0,0,1237854998259825000,1194799066634503200
2016-04-17T00:00:00Z,0,0,0,1247079730452595700,1199606705195058000
2016-04-18T00:00:00Z,0,0,0,1249347070619979000,1199231224285678000
2016-04-19T00:00:00Z,0,0,0,1254069264864629000,1203318469963156200
2016-04-20T00:00:00Z,0,0,0,1264824359420340700,1207649451112405200
2016-04-21T00:00:00Z,0,0,0,1269221861159633700,1212605796754834000
2016-04-22T00:00:00Z,0,0,0,1270178280810789400,1216457892754519300
2016-04-23T00:00:00Z,0,0,0,1272881335728656100,1219531565957778000
2016-04-24T00:00:00Z,0,0,0,1271807781976903400,1223084849802742800
2016-04-25T00:00:00Z,0,0,0,1266957172629027600,1220959685642878000
2016-04-26T00:00:00Z,0,0,0,1272489655712902400,1224061250051575800
2016-04-27T00:00:00Z,0,0,0,1265361741288586000,1223719385593978000
2016-04-28T00:00:00Z,0,0,0,1262325535457667300,1225728383289590800
2016-04-29T00:00:00Z,0,0,0,1267346022963227400,1230128243753320700
2016-04-30T00:00:00Z,0,0,0,1277275785663152600,1233468590609414000
2016-05-01T00:00:00Z,0,0,0,1281214609504349700,1235234179514967000
2016-05-02T00:00:00Z,0,0,0,1288982816107759000,1239621789005493200
2016-05-03T00:00:00Z,0,0,0,1294331077304255700,1241092483299169500
2016-05-04T00:00:00Z,0,0,0,1297683678490599400,1246020879729352400
2016-05-05T00:00:00Z,0,0,0,1300871303497098800,1249633754439620400
2016-05-06T00:00:00Z,0,0,0,1305520315393452500,1255863126287550700
2016-05-07T00:00:00Z,0,0,0,1310914260373155600,1258086715313864400
2016-05-08T00:00:00Z,0,0,0,1320650383602337500,1261030800583001600
2016-05-09T00:00:00Z,0,0,0,1325896453419325700,1265936092195836700
2016-05-10T00:00:00Z,0,0,0,1326006412695387000,1268179719021600800
2016-05-11T00:00:00Z,0,0,0,1325942645887513900,1270144104427335400
2016-05-12T00:00:00Z,0,0,0,1330255860577424600,1275742133704210200
2016-05-13T00:00:00Z,0,0,0,1332846376338208300,1279602825254871600
2016-05-14T00:00:00Z,0,0,0,1331769147255283700,1281907533137153500
2016-05-15T00:00:00Z,0,0,0,1335043675523550200,1284100799172884200
2016-05-16T00:00:00Z,0,0,0,1339012786828782300,1288433892544303600
2016-05-17T00:00:00Z,0,0,0,1338815755535287800,1292947742993941800
2016-05-18T00:00:00Z,0,0,0,1348270390991129000,1298808730805554200
2016-05-19T00:00:00Z,0,0,0,1342494558144246000,1298281911504437800
2016-05-20T00:00:00Z,0,0,0,1341686337961978400,1303255348691159800
2016-05-21T00:00:00Z,0,0,0,1341769908028338400,1305495884593986600
2016-05-22T00:00:00Z,0,0,0,1359106851691677200,1314642566251233300
2016-05-23T00:00:00Z,0,0,0,1374107796303876000,1323494566016266500
2016-05-24T00:00:00Z,0,0,0,1382808254568882000,1327308018272892700
2016-05-25T00:00:00Z,0,0,0,1390240343984799700,1328598758306913800
2016-05-26T00:00:00Z,0,0,0,1390669166640224500,1331579411176563200
2016-05-27T00:00:00Z,0,0,0,1397770886135902500,1331566313712244000
2016-05-28T00:00:00Z,0,0,0,1401465741856168400,1331895638656917200
2016-05-29T00:00:00Z,0,0,0,1404527387867213600,1335936705415220200
2016-05-30T00:00:00Z,0,0,0,1407964779657751800,1342620282660452000
2016-05-31T00:00:00Z,0,0,0,1404245911589244200,1342730260546797000
2016-06-01T00:00:00Z,0,0,0,1405437477962341600,1347210147035050500
2016-06-02T00:00:00Z,0,0,0,1406169173717765000,1350250125511010600
2016-06-03T00:00:00Z,0,0,0,1403541493955622000,1350612586223111000
2016-06-04T00:00:00Z,0,0,0,1396966540705634800,1348918922101366800
2016-06-05T00:00:00Z,0,0,0,1404862951158320000,1355191633275886300
2016-06-06T00:00:00Z,0,0,0,1416844476361416700,1363879368367286000
2016-06-07T00:00:00Z,0,0,0,1413586283990461200,1367118333796399400
2016-06-08T00:00:00Z,0,0,0,1411839766693370000,1368868110056347400
2016-06-09T00:00:00Z,0,0,0,1417024027744600600,1371515220219993300
2016-06-10T00:00:00Z,0,0,0,1421408631942714600,1373675638915114000
2016-06-11T00:00:00Z,0,0,0,1426930015661276000,1378592938119350000
2016-06-12T00:00:00Z,0,0,0,1426113907900155600,1379480142119181800
2016-06-13T00:00:00Z,0,0,0,1432351265758325200,1382060206506804200
2016-06-14T00:00:00Z,0,0,0,1430408532011334100,1382726103767442000
2016-06-15T00:00:00Z,0,0,0,1434794322327179300,1386903554577980700
2016-06-16T00:00:00Z,0,0,0,1437790687849053200,1388303221692170500
2016-06-17T00:00:00Z,0,0,0,1436388871817670400,1392329631404400000
2016-06-18T00:00:00Z,0,0,0,1449104811980944600,1395799685062595600
2016-06-19T00:00:00Z,0,0,0,1458364233474440200,1400025285718209300
2016-06-20T00:00:00Z,0,0,0,1466587877581250800,1404178892804795100
2016-06-21T00:00:00Z,0,0,0,1458731709405727500,1408919280548703000
2016-06-22T00:00:00Z,0,0,0,1445486297847366700,1409797047075622000
2016-06-23T00:00:00Z,0,0,0,1446240618969563000,1414524436769222400
2016-06-24T00:00:00Z,0,0,0,1445531064085433600,1417885704035116500
2016-06-25T00:00:00Z,0,0,0,1457510055394568700,1424089611017396700
2016-06-26T00:00:00Z,0,0,0,1462674748755803600,1430222817445853400
2016-06-27T00:00:00Z,0,0,0,1469653032960865000,1435559387408516600
2016-06-28T00:00:00Z,0,0,0,1472413350257604900,1438470369062409000
2016-06-29T00:00:00Z,0,0,0,1475317986214138000,1441641382935945000
2016-06-30T00:00:00Z,0,0,0,1484916400152524300,1444581155870884000
2016-07-01T00:00:00Z,0,0,0,1492137702851210000,1448787590406775800
2016-07-02T00:00:00Z,0,0,0,1498043233494892800,1452106203606328800
2016-07-03T00:00:00Z,0,0,0,1505377428941504300,1454459461448563200
2016-07-04T00:00:00Z,0,0,0,1517357097037739000,1457161818871687000
2016-07-05T00:00:00Z,0,0,0,1512819145652126700,1458841048405224000
2016-07-06T00:00:00Z,0,0,0,1506204045814647800,1461524261088032500
2016-07-07T00:00:00Z,0,0,0,1508158866561407200,1460872575275934500
2016-07-08T00:00:00Z,0,0,0,1510618575119314200,1461229170906342100
2016-07-09T00:00:00Z,0,0,0,1510999641325976000,1464011834535288600
2016-07-10T00:00:00Z,0,0,0,1519953901162288000,1470681266552501500
2016-07-11T00:00:00Z,0,0,0,1519349481824362500,1473139748742819300
2016-07-12T00:00:00Z,0,0,0,1523017338914774500,1474565623407465000
2016-07-13T00:00:00Z,0,0,0,1515968217576924400,1474159741667624400
2016-07-14T00:00:00Z,0,0,0,1523208635674254800,1476808583842794500
2016-07-15T00:00:00Z,0,0,0,1521318679326827300,1478056500827003400
2016-07-16T00:00:00Z,0,0,0,1527881096891769600,1482835892370411500
2016-07-17T00:00:00Z,0,0,0,1533510867630171400,1484949869723921200
2016-07-18T00:00:00Z,0,0,0,1533676359750379300,1491390585865662200
2016-07-19T00:00:00Z,0,0,0,1521739040592450800,1490051637033446000
2016-07-20T00:00:00Z,0,0,0,1521974945284989000,1494281411433120000
2016-07-21T00:00:00Z,0,0,0,1518046341214286300,1488389025310007000
2016-07-22T00:00:00Z,0,0,0,1519100021866711800,1482293159857039600
2016-07-23T00:00:00Z,0,0,0,1516484746668408300,1481362682818986000
2016-07-24T00:00:00Z,0,0,0,1516550789074484500,1481040926579959000
2016-07-25T00:00:00Z,0,0,0,1505692939155764200,1481601497275166500
2016-07-26T00:00:00Z,0,0,0,1500221832317883400,1481448290536843000
2016-07-27T00:00:00Z,0,0,0,1494765314004322600,1482209173482593500
2016-07-28T00:00:00Z,0,0,0,1491294890386042000,1481854120321823200
2016-07-29T00:00:00Z,0,0,0,1493009749631957800,1484163867923047400
2016-07-30T00:00:00Z,0,1,1,1483383808736595200,1484150104444559600
2016-07-31T00:00:00Z,0,1,0,1484095696298258000,1488116699574733800
2016-08-01T00:00:00Z,0,1,0,1486309639961456400,1492176436728174300
2016-08-02T00:00:00Z,0,1,0,1486251723015390200,1495814575978447000
2016-08-03T00:00:00Z,0,1,0,1490453951094516500,1503905524066127400
2016-08-04T00:00:00Z,0,1,0,1490718253412105000,1501768699532115500
2016-08-05T00:00:00Z,0,1,0,1497816213510772200,1502010129662709800
2016-08-06T00:00:00Z,0,1,0,1504779802385551000,1506469334473478700
2016-08-07T00:00:00Z,0,1,0,1503056511228517400,1506837543173915400
2016-08-08T00:00:00Z,0,1,0,1499945332441698000,1505472486883836400
2016-08-09T00:00:00Z,0,1,0,1485863849855626000,1502908875508957000
2016-08-10T00:00:00Z,0,1,0,1487118758846046500,1503234120335204000
2016-08-11T00:00:00Z,0,1,0,1485571599216267500,1504294469065520600
2016-08-12T00:00:00Z,0,1,0,1490042312883718000,1503005265230320600
2016-08-13T00:00:00Z,0,1,0,1494912168574007000,1509060402124130600
2016-08-14T00:00:00Z,0,1,0,1501344808850698000,1511331744088762000
2016-08-15T00:00:00Z,0,1,0,1496023063165275000,1511952080028521700
2016-08-16T00:00:00Z,0,1,0,1490629607124484900,1512070237377327600
2016-08-17T00:00:00Z,0,1,0,1483484705996945200,1508580532873662000
2016-08-18T00:00:00Z,0,1,0,1493126993023353300,1507433016807902200
2016-08-19T00:00:00Z,0,1,0,1495595718011053000,1508785331648021000
2016-08-20T00:00:00Z,0,1,0,1503982888583959300,1511014614899122700
2016-08-21T00:00:00Z,0,1,0,1517127968235960000,1518113995051336000
2016-08-22T00:00:00Z,1,0,1,1528398840947776500,1522441793808092400
2016-08-23T00:00:00Z,1,0,0,1536360999523091700,1526455894298788400
2016-08-24T00:00:00Z,1,0,0,1545836576140764000,1525764757648264400
2016-08-25T00:00:00Z,1,0,0,1546155520429086000,1523188676373484800
2016-08-26T00:00:00Z,1,0,0,1548407601852570000,1521586457928446200
2016-08-27T00:00:00Z,1,0,0,1551858146777387500,1521576518581715000
2016-08-28T00:00:00Z,1,0,0,1555086787207397400,1524048268419677700
2016-08-29T00:00:00Z,1,0,0,1566657060264965600,1525020434500780500
2016-08-30T00:00:00Z,1,0,0,1571683526334295000,1527889611316276500
2016-08-31T00:00:00Z,1,0,0,1567441775547540000,1526875707754498300
2016-09-01T00:00:00Z,1,0,0,1564546355695805200,1525399039355597600
2016-09-02T00:00:00Z,1,0,0,1565113191574952700,1527783571334734300
2016-09-03T00:00:00Z,1,0,0,1559554489867155700,1525136371639630000
2016-09-04T00:00:00Z,1,0,0,1567969417936511500,1532892815723641900
2016-09-05T00:00:00Z,1,0,0,1563964596335021800,1534372199360286700
2016-09-06T00:00:00Z,0,0,0,1564819327233907500,1533937919231212800
2016-09-07T00:00:00Z,0,0,0,1570017107054972000,1534981219748335000
2016-09-08T00:00:00Z,0,0,0,1581687621394567700,1533775735625097000
2016-09-09T00:00:00Z,0,0,0,1581801835183140400,1534460297014593800
2016-09-10T00:00:00Z,0,0,0,1589065815765095200,1537318707490681600
2016-09-11T00:00:00Z,0,0,0,1599127547604795400,1544584930244256800
2016-09-12T00:00:00Z,0,0,0,1604711132119112200,1549811650346560000
2016-09-13T00:00:00Z,0,0,0,1612469326723498500,1556907067787098600
2016-09-14T00:00:00Z,0,0,0,1620270360131632600,1558146711648454000
2016-09-15T00:00:00Z,0,0,0,1629711570114623000,1560170588619554600
2016-09-16T00:00:00Z,0,0,0,1637541464638180600,1560513085317563100
2016-09-17T00:00:00Z,0,0,0,1643316022667219200,1568221507845287000
2016-09-18T00:00:00Z,0,0,0,1642244681242698000,1568920199626876000
2016-09-19T00:00:00Z,0,0,0,1636681081509225200,1570331985046592500
2016-09-20T00:00:00Z,0,0,0,1633519624737809400,1575323796486885000
2016-09-21T00:00:00Z,0,0,0,1638485808592529000,1583442324770153000
2016-09-22T00:00:00Z,0,0,0,1638447235021298400,1587404117272195000
2016-09-23T00:00:00Z,0,0,0,1634790418118781200,1590313497129772800
2016-09-24T00:00:00Z,0,0,0,1650918332445976000,1598536926437531400
2016-09-25T00:00:00Z,0,0,0,1674788634442660000,1611598118147615200
2016-09-26T00:00:00Z,0,0,0,1685688023244729000,1618773085011058400
2016-09-27T00:00:00Z,0,0,0,1696465839874774300,1625776313541086200
2016-09-28T00:00:00Z,0,0,0,1702452138110376200,1634554599187671300
2016-09-29T00:00:00Z,0,0,0,1699082952865097000,1635383239599696400
2016-09-30T00:00:00Z,0,0,0,1707108361398913500,1637275068473226500
2016-10-01T00:00:00Z,0,0,0,1718411320614153700,1641478838154979000
2016-10-02T00:00:00Z,0,0,0,1721222120624820700,1643167656099886600
2016-10-03T00:00:00Z,0,0,0,1733614595206664000,1646584542536909600
2016-10-04T00:00:00Z,0,0,0,1731014827840122600,1649492122888317200
2016-10-05T00:00:00Z,0,0,0,1746691715235440400,1655328155785231000
2016-10-06T00:00:00Z,0,0,0,1760346977629060400,1662583152431484000
2016-10-07T00:00:00Z,0,0,0,1763590586354369000,1666803846704670200
2016-10-08T00:00:00Z,0,0,0,1779904879140477400,1680796250267522600
2016-10-09T00:00:00Z,0,0,0,1796758993581236500,1689280414382188800
2016-10-10T00:00:00Z,0,0,0,1793769706510797600,1691417761137946400
2016-10-11T00:00:00Z,0,0,0,1793008649464771800,1696068098534783700
2016-10-12T00:00:00Z,0,0,0,1794346875638677800,1699529003878895000
2016-10-13T00:00:00Z,0,0,0,1787415625649991200,1699942476186745000
2016-10-14T00:00:00Z,0,0,0,1787228087527738600,1703749223829685200
2016-10-15T00:00:00Z,0,0,0,1790571119313253600,1710141344713938400
2016-10-16T00:00:00Z,0,0,0,1794211028962650600,1715876246800415700
2016-10-17T00:00:00Z,0,0,0,1786963328377253400,1715139675522236200
2016-10-18T00:00:00Z,0,0,0,1798528557041967600,1720386619142332700
2016-10-19T00:00:00Z,0,0,0,1803121783026868700,1719901432268046800
2016-10-20T00:00:00Z,0,0,0,1804017774854195000,1718768699796002000
2016-10-21T00:00:00Z,0,0,0,1812138402753472800,1725312105673000400
2016-10-22T00:00:00Z,0,0,0,1822723397199470600,1730585316110384000
2016-10-23T00:00:00Z,0,0,0,1832598142587343600,1733694280353062000
2016-10-24T00:00:00Z,0,0,0,1830331572838217500,1740624952642096000
2016-10-25T00:00:00Z,0,0,0,1817637324198374100,1746212979320516000
2016-10-26T00:00:00Z,0,0,0,1812845631066165500,1749266827155446300
2016-10-27T00:00:00Z,0,0,0,1817551577041749200,1757008708458260700
2016-10-28T00:00:00Z,0,0,0,1820016748290394400,1761234443200384500
2016-10-29T00:00:00Z,0,0,0,1825452873019920600,1762267912942507800
2016-10-30T00:00:00Z,0,0,0,1838775835092996000,1772942098245954000
2016-10-31T00:00:00Z,0,0,0,1838735875157004500,1778573597885578500
2016-11-01T00:00:00Z,0,0,0,1840363348188749600,1780792734406784800
2016-11-02T00:00:00Z,0,0,0,1837909484918230800,1785762040062447000
2016-11-03T00:00:00Z,0,0,0,1840439711395017500,1785727269617569800
2016-11-04T00:00:00Z,0,0,0,1822256022580663000,1784473868908051700
2016-11-05T00:00:00Z,0,0,0,1820062971311768300,1790204974470414000
2016-11-06T00:00:00Z,0,0,0,1827500192065114600,1795545389209741800
2016-11-07T00:00:00Z,0,0,0,1818906412510317000,1799405645825397000
2016-11-08T00:00:00Z,0,0,0,1821774373197591000,1809266683389413600
2016-11-09T00:00:00Z,0,0,0,1831319912406502100,1812544809458649600
2016-11-10T00:00:00Z,0,0,0,1841842387561259300,1817425518513015300
2016-11-11T00:00:00Z,0,0,0,1849395570423664600,1821871223031171300
2016-11-12T00:00:00Z,0,0,0,1865918388457811200,1826667007053901000
